Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:omega_safe
472.942	14:25:3.196	37.196057517	-3.620216492	0.047431,44.931782	0.
473.192	14:25:3.446	37.196061981	-3.620212283	0.047431,44.931782	0.
473.442	14:25:3.696	37.196064886	-3.620212548	0.047431,44.931782	0.
473.692	14:25:3.946	37.196066054	-3.620213078	0.047431,44.931782	0.
473.942	14:25:4.196	37.196066869	-3.620213564	0.047431,44.931782	0.
474.192	14:25:4.446	37.196067400	-3.620213785	0.047431,44.931782	0.
474.442	14:25:4.696	37.196067400	-3.620213785	0.047431,44.931782	0.
474.692	14:25:4.946	37.196067860	-3.620214094	0.047431,44.931782	0.
474.942	14:25:5.196	37.196068320	-3.620214004	0.047431,44.931782	0.
475.192	14:25:5.446	37.196068390	-3.620213870	0.047431,44.931782	0.
475.442	14:25:5.696	37.196068496	-3.620213869	0.047431,44.931782	0.
475.692	14:25:5.946	37.196068496	-3.620213868	0.047431,44.931782	0.
475.942	14:25:6.196	37.196068495	-3.620214222	0.047431,44.931782	0.
476.192	14:25:6.446	37.196068601	-3.620214221	0.047431,44.931782	0.
476.442	14:25:6.696	37.196068671	-3.620214353	0.047431,44.931782	0.
476.692	14:25:6.946	37.196068671	-3.620214352	0.047431,44.931782	0.
476.942	14:25:7.196	37.196069025	-3.620214794	0.047431,44.931782	0.
477.192	14:25:7.446	37.196069131	-3.620214882	0.047431,44.931782	0.
477.442	14:25:7.696	37.196069130	-3.620215102	0.047431,44.931782	0.
477.692	14:25:7.946	37.196069130	-3.620215101	0.047431,44.931782	0.
477.942	14:25:8.196	37.196068846	-3.620215809	0.047431,44.931782	0.
478.192	14:25:8.446	37.196068668	-3.620216163	0.047431,44.931782	0.
478.442	14:25:8.696	37.196068668	-3.620216162	0.047431,44.931782	0.
478.692	14:25:8.946	37.196068596	-3.620216383	0.047431,44.931782	0.
478.942	14:25:9.196	37.196068383	-3.620216603	0.047431,44.931782	0.
479.192	14:25:9.446	37.196068028	-3.620216824	0.047431,44.931782	0.
479.442	14:25:9.696	37.196067744	-3.620216911	0.047431,44.931782	0.
479.692	14:25:9.946	37.196067744	-3.620217265	0.047431,44.931782	0.
479.942	14:25:10.196	37.196067956	-3.620217486	0.047431,44.931782	0.
480.192	14:25:10.446	37.196068027	-3.620217485	0.047431,44.931782	0.
480.442	14:25:10.696	37.196068026	-3.620217838	0.047431,44.931782	0.
480.692	14:25:10.946	37.196068026	-3.620217837	0.047431,44.931782	0.
480.942	14:25:11.196	37.196068309	-3.620218279	0.047431,44.931782	0.
481.192	14:25:11.446	37.196068485	-3.620218633	0.047431,44.931782	0.
481.442	14:25:11.696	37.196068768	-3.620218721	0.047431,44.931782	0.
481.692	14:25:11.946	37.196068768	-3.620218720	0.047431,44.931782	0.
481.942	14:25:12.196	37.196069122	-3.620218985	0.047431,44.931782	0.
482.192	14:25:12.446	37.196069192	-3.620218984	0.047431,44.931782	0.
482.442	14:25:12.696	37.196069475	-3.620219072	0.047431,44.931782	0.
482.692	14:25:12.946	37.196069475	-3.620219071	0.047431,44.931782	0.
482.942	14:25:13.196	37.196069935	-3.620219070	0.047431,44.931782	0.
483.192	14:25:13.446	37.196069935	-3.620219069	0.047431,44.931782	0.
483.442	14:25:13.696	37.196070395	-3.620219068	0.047431,44.931782	0.
483.692	14:25:13.946	37.196070394	-3.620219067	0.047431,44.931782	0.
483.942	14:25:14.196	37.196070748	-3.620219288	0.047431,44.931782	0.
484.192	14:25:14.446	37.196070748	-3.620219287	0.047431,44.931782	0.
484.442	14:25:14.696	37.196071208	-3.620219419	0.047431,44.931782	0.
484.692	14:25:14.946	37.196071208	-3.620219418	0.047431,44.931782	0.
484.942	14:25:15.196	37.196071562	-3.620219506	0.047431,44.931782	0.
485.192	14:25:15.446	37.196071738	-3.620219284	0.047431,44.931782	0.
485.442	14:25:15.696	37.196072092	-3.620219194	0.047431,44.931782	0.
485.692	14:25:15.946	37.196072375	-3.620219415	0.047431,44.931782	0.
485.942	14:25:16.196	37.196072658	-3.620219414	0.047431,44.931782	0.
486.192	14:25:16.446	37.196072729	-3.620219280	0.047431,44.931782	0.
486.442	14:25:16.696	37.196073012	-3.620219058	0.047431,44.931782	0.
486.692	14:25:16.946	37.196073011	-3.620218835	0.047431,44.931782	0.
486.942	14:25:17.196	37.196073188	-3.620218701	0.047431,44.931782	0.
487.192	14:25:17.446	37.196073294	-3.620218612	0.047431,44.931782	0.
487.442	14:25:17.696	37.196073294	-3.620218390	0.047431,44.931782	0.
487.692	14:25:17.946	37.196073293	-3.620218167	0.047431,44.931782	0.
487.942	14:25:18.196	37.196073364	-3.620217812	0.047431,44.931782	0.
488.192	14:25:18.446	37.196073540	-3.620217678	0.047431,44.931782	0.
488.442	14:25:18.696	37.196073717	-3.620217456	0.047431,44.931782	0.
488.692	14:25:18.946	37.196073717	-3.620217233	0.047431,44.931782	0.
488.942	14:25:19.196	37.196073645	-3.620217144	0.047431,44.931782	0.
489.192	14:25:19.446	37.196073645	-3.620217232	0.047431,44.931782	0.
489.442	14:25:19.696	37.196073467	-3.620217142	0.047431,44.931782	0.
489.692	14:25:19.946	37.196073360	-3.620216875	0.047431,44.931782	0.
489.942	14:25:20.196	37.196073289	-3.620216564	0.047431,44.931782	0.
490.192	14:25:20.446	37.196073182	-3.620216120	0.047431,44.931782	0.
490.442	14:25:20.696	37.196073182	-3.620215632	0.047431,44.931782	0.
490.692	14:25:20.946	37.196073288	-3.620215321	0.047431,44.931782	0.
490.942	14:25:21.196	37.196073110	-3.620215187	0.047431,44.931782	0.
491.192	14:25:21.446	37.196073003	-3.620214611	0.047431,44.931782	0.
491.442	14:25:21.696	37.196073003	-3.620214388	0.047431,44.931782	0.
491.692	14:25:21.946	37.196073002	-3.620213944	0.047431,44.931782	0.
491.942	14:25:22.196	37.196072896	-3.620213589	0.047431,44.931782	0.
492.192	14:25:22.446	37.196072895	-3.620213278	0.047431,44.931782	0.
492.442	14:25:22.696	37.196072895	-3.620212923	0.047431,44.931782	0.
492.692	14:25:22.946	37.196072895	-3.620212923	0.047431,44.931782	0.
492.942	14:25:23.196	37.196072646	-3.620212345	0.047431,44.931782	0.
493.192	14:25:23.446	37.196072646	-3.620212345	0.047431,44.931782	0.
493.442	14:25:23.696	37.196072716	-3.620211767	0.047431,44.931782	0.
493.692	14:25:23.946	37.196072644	-3.620211545	0.047431,44.931782	0.
493.942	14:25:24.196	37.196072644	-3.620211322	0.047431,44.931782	0.
494.192	14:25:24.446	37.196072821	-3.620210967	0.047431,44.931782	0.
494.442	14:25:24.696	37.196072820	-3.620210523	0.047431,44.931782	0.
494.692	14:25:24.946	37.196072820	-3.620210433	0.047431,44.931782	0.
494.942	14:25:25.196	37.196072996	-3.620210299	0.047431,44.931782	0.
495.192	14:25:25.446	37.196073102	-3.620210166	0.047431,44.931782	0.
495.442	14:25:25.696	37.196072889	-3.620209855	0.047431,44.931782	0.
495.692	14:25:25.946	37.196072818	-3.620209366	0.047431,44.931782	0.
495.942	14:25:26.196	37.196072711	-3.620209055	0.047431,44.931782	0.
496.192	14:25:26.446	37.196072533	-3.620208833	0.047431,44.931782	0.
496.442	14:25:26.696	37.196072462	-3.620208344	0.047431,44.931782	0.
496.692	14:25:26.946	37.196072461	-3.620208255	0.047431,44.931782	0.
496.942	14:25:27.196	37.196072461	-3.620208255	0.047431,44.931782	0.
497.192	14:25:27.446	37.196072461	-3.620208031	0.047431,44.931782	0.
497.442	14:25:27.696	37.196072460	-3.620207676	0.047431,44.931782	0.
497.692	14:25:27.946	37.196072353	-3.620207454	0.047431,44.931782	0.
497.942	14:25:28.196	37.196072176	-3.620207010	0.047431,44.931782	0.
498.192	14:25:28.446	37.196071998	-3.620206521	0.047431,44.931782	0.
498.442	14:25:28.696	37.196071714	-3.620206210	0.047431,44.931782	0.
498.692	14:25:28.946	37.196071536	-3.620206076	0.047431,44.931782	0.
498.942	14:25:29.196	37.196071642	-3.620205765	0.047431,44.931782	0.
499.192	14:25:29.446	37.196071429	-3.620205277	0.047431,44.931782	0.
499.442	14:25:29.696	37.196071428	-3.620205054	0.047431,44.931782	0.
499.692	14:25:29.946	37.196071534	-3.620204965	0.047431,44.931782	0.
499.942	14:25:30.196	37.196071640	-3.620204831	0.047431,44.931782	0.
500.192	14:25:30.446	37.196071817	-3.620204741	0.047431,44.931782	0.
500.442	14:25:30.696	37.196071887	-3.620204740	0.047431,44.931782	0.
500.692	14:25:30.946	37.196071887	-3.620204607	0.047431,44.931782	0.
500.942	14:25:31.196	37.196071886	-3.620204384	0.047431,44.931782	0.
501.192	14:25:31.446	37.196071992	-3.620204250	0.047431,44.931782	0.
501.442	14:25:31.696	37.196071992	-3.620204249	0.047431,44.931782	0.
501.692	14:25:31.946	37.196072062	-3.620204160	0.047431,44.931782	0.
501.942	14:25:32.196	37.196072062	-3.620204159	0.047431,44.931782	0.
502.192	14:25:32.446	37.196072061	-3.620203936	0.047431,44.931782	0.
502.442	14:25:32.696	37.196072061	-3.620203935	0.047431,44.931782	0.
502.692	14:25:32.946	37.196071989	-3.620204156	0.047431,44.931782	0.
502.942	14:25:33.196	37.196071883	-3.620204377	0.047431,44.931782	0.
503.192	14:25:33.446	37.196071989	-3.620204376	0.047431,44.931782	0.
503.442	14:25:33.696	37.196072165	-3.620204242	0.047431,44.931782	0.
503.692	14:25:33.946	37.196072342	-3.620203931	0.047431,44.931782	0.
503.942	14:25:34.196	37.196072519	-3.620203664	0.047431,44.931782	0.
