Time	UTC	GPS_lat(deg)	GPS_long(deg)	CBF:psi_ref	CBF:py_rel	CBF:px_rel	CBF:omega_safe
381.860	16:39:46.290	37.196144631	-3.620369009	36.753281,0.147836	5.058594,-2.636719	-17.675781,0.886719	0.
382.110	16:39:46.540	37.196144525	-3.620369010	36.753281,0.147836	5.058594,-2.636719	-17.675781,0.886719	0.
382.360	16:39:46.790	37.196144736	-3.620369010	36.753281,0.147836	5.058594,-2.636719	-17.675781,0.886719	0.
382.610	16:39:47.040	37.196144526	-3.620369010	36.753281,0.147836	5.058594,-2.636719	-17.675781,0.886719	0.
382.860	16:39:47.290	37.196144455	-3.620369010	36.753281,0.216361	5.058594,-2.597656	-17.675781,0.917969	0.
383.110	16:39:47.540	37.196144456	-3.620368922	36.753281,0.216361	5.058594,-2.597656	-17.675781,0.917969	0.
383.360	16:39:47.790	37.196144631	-3.620368923	36.753281,0.216361	5.058594,-2.597656	-17.675781,0.917969	0.
383.610	16:39:48.040	37.196144737	-3.620368923	36.753281,0.216361	5.058594,-2.597656	-17.675781,0.917969	0.
383.860	16:39:48.290	37.196144737	-3.620368791	36.753281,0.148249	5.058594,-2.652344	-17.675781,0.859375	0.
384.110	16:39:48.540	37.196144632	-3.620368792	36.753281,0.148249	5.058594,-2.652344	-17.675781,0.859375	0.
384.360	16:39:48.790	37.196144737	-3.620368923	36.753281,0.148249	5.058594,-2.652344	-17.675781,0.859375	0.
384.610	16:39:49.040	37.196144737	-3.620368923	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
384.860	16:39:49.290	37.196144983	-3.620369143	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
385.110	16:39:49.540	37.196145088	-3.620369012	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
385.360	16:39:49.790	37.196145264	-3.620369012	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
385.610	16:39:50.040	37.196145264	-3.620369144	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
385.860	16:39:50.290	37.196145335	-3.620369144	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
386.110	16:39:50.540	37.196145545	-3.620369012	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
386.360	16:39:50.790	37.196145616	-3.620369013	36.753281,0.334212	5.058594,-2.667969	-17.675781,0.847656	0.
386.610	16:39:51.040	37.196145721	-3.620369013	36.753281,-0.003495	5.058594,-2.742188	-17.675781,0.878906	0.
386.860	16:39:51.290	37.196145791	-3.620369013	36.753281,-0.003495	5.058594,-2.742188	-17.675781,0.878906	0.
387.110	16:39:51.540	37.196145897	-3.620369013	36.753281,-0.003495	5.058594,-2.742188	-17.675781,0.878906	0.
387.360	16:39:51.790	37.196145897	-3.620368926	36.753281,-0.003495	5.058594,-2.742188	-17.675781,0.878906	0.
387.610	16:39:52.040	37.196145897	-3.620368794	36.753281,0.061221	5.058594,-2.691406	-17.675781,0.917969	0.
387.860	16:39:52.290	37.196145897	-3.620368794	36.753281,0.061221	5.058594,-2.691406	-17.675781,0.917969	0.
388.110	16:39:52.540	37.196145897	-3.620368575	36.753281,0.061221	5.058594,-2.691406	-17.675781,0.917969	0.
388.360	16:39:52.790	37.196145792	-3.620368487	36.753281,0.061221	5.058594,-2.691406	-17.675781,0.917969	0.
388.610	16:39:53.040	37.196145897	-3.620368356	36.753281,0.061221	5.058594,-2.691406	-17.675781,0.917969	0.
388.860	16:39:53.290	37.196145898	-3.620368137	36.753281,nan	5.058594,-2.679688	-17.675781,0.898438	0.
389.110	16:39:53.540	37.196145968	-3.620368005	36.753281,nan	5.058594,-2.679688	-17.675781,0.898438	0.
389.360	16:39:53.790	37.196146073	-3.620367918	36.753281,nan	5.058594,-2.679688	-17.675781,0.898438	0.
389.610	16:39:54.040	37.196146073	-3.620367918	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
389.860	16:39:54.290	37.196146074	-3.620367786	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
390.110	16:39:54.540	37.196146074	-3.620367699	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
390.360	16:39:54.790	37.196146074	-3.620367567	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
390.610	16:39:55.040	37.196146074	-3.620367567	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
390.860	16:39:55.290	37.196146179	-3.620367480	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
391.110	16:39:55.540	37.196146074	-3.620367348	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
391.360	16:39:55.790	37.196146180	-3.620367261	36.753281,0.037731	5.058594,-2.699219	-17.675781,0.859375	0.
391.610	16:39:56.040	37.196146074	-3.620366910	36.753281,1.53208	5.058594,-2.730469	-17.675781,0.730469	0.
391.860	16:39:56.290	37.196145969	-3.620366910	36.753281,1.53208	5.058594,-2.730469	-17.675781,0.730469	0.
392.110	16:39:56.540	37.196145794	-3.620366779	36.753281,1.53208	5.058594,-2.730469	-17.675781,0.730469	0.
392.360	16:39:56.790	37.196145899	-3.620366779	36.753281,1.53208	5.058594,-2.730469	-17.675781,0.730469	0.
392.610	16:39:57.040	37.196145794	-3.620366779	36.753281,1.53208	5.058594,-2.730469	-17.675781,0.730469	0.
392.860	16:39:57.290	37.196145724	-3.620366691	36.753281,1.708407	5.058594,-3.207031	-17.675781,0.707031	0.
393.110	16:39:57.540	37.196145724	-3.620366692	36.753281,1.708407	5.058594,-3.207031	-17.675781,0.707031	0.
393.360	16:39:57.790	37.196145794	-3.620366472	36.753281,1.708407	5.058594,-3.207031	-17.675781,0.707031	0.
393.610	16:39:58.040	37.196145724	-3.620366341	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
393.860	16:39:58.290	37.196145794	-3.620366209	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
394.110	16:39:58.540	37.196145724	-3.620366122	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
394.360	16:39:58.790	37.196145724	-3.620365990	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
394.610	16:39:59.040	37.196145619	-3.620365991	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
394.860	16:39:59.290	37.196145444	-3.620365903	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
395.110	16:39:59.540	37.196145268	-3.620365771	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
395.360	16:39:59.790	37.196145268	-3.620365684	36.753281,0.926364	5.058594,-3.261719	-17.675781,0.648438	0.
395.610	16:40:0.040	37.196145268	-3.620365552	36.753281,0.120311	5.058594,-4.121094	-17.675781,0.148438	0.
395.860	16:40:0.290	37.196145163	-3.620365465	36.753281,0.120311	5.058594,-4.121094	-17.675781,0.148438	0.
396.110	16:40:0.540	37.196145163	-3.620365333	36.753281,0.120311	5.058594,-4.121094	-17.675781,0.148438	0.
396.360	16:40:0.790	37.196145163	-3.620365202	36.753281,0.120311	5.058594,-4.121094	-17.675781,0.148438	0.
396.610	16:40:1.040	37.196145093	-3.620365114	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
396.860	16:40:1.290	37.196145093	-3.620364895	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
397.110	16:40:1.540	37.196144988	-3.620364764	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
397.360	16:40:1.790	37.196144988	-3.620364676	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
397.610	16:40:2.040	37.196144988	-3.620364676	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
397.860	16:40:2.290	37.196144989	-3.620364545	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
398.110	16:40:2.540	37.196144813	-3.620364457	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
398.360	16:40:2.790	37.196144743	-3.620364194	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
398.610	16:40:3.040	37.196144813	-3.620364194	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
398.860	16:40:3.290	37.196144813	-3.620364107	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
399.110	16:40:3.540	37.196144638	-3.620363887	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
399.360	16:40:3.790	37.196144638	-3.620363756	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
399.610	16:40:4.040	37.196144638	-3.620363668	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
399.860	16:40:4.290	37.196144463	-3.620363537	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
400.110	16:40:4.540	37.196144463	-3.620363405	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
400.360	16:40:4.790	37.196144463	-3.620363318	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
400.610	16:40:5.040	37.196144463	-3.620363318	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
400.860	16:40:5.290	37.196144463	-3.620363318	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
401.110	16:40:5.540	37.196144358	-3.620363318	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
401.360	16:40:5.790	37.196144288	-3.620363187	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
401.610	16:40:6.040	37.196144358	-3.620363319	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
401.860	16:40:6.290	37.196144358	-3.620363407	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
402.110	16:40:6.540	37.196144358	-3.620363407	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
402.360	16:40:6.790	37.196144464	-3.620363407	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
402.610	16:40:7.040	37.196144359	-3.620363407	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
402.860	16:40:7.290	37.196144464	-3.620363320	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
403.110	16:40:7.540	37.196144534	-3.620363320	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
403.360	16:40:7.790	37.196144464	-3.620363408	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
403.610	16:40:8.040	37.196144640	-3.620363540	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
403.860	16:40:8.290	37.196144640	-3.620363408	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
404.110	16:40:8.540	37.196144746	-3.620363409	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
404.360	16:40:8.790	37.196144816	-3.620363409	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
404.610	16:40:9.040	37.196144992	-3.620363409	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
404.860	16:40:9.290	37.196144992	-3.620363409	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
405.110	16:40:9.540	37.196145097	-3.620363322	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
405.360	16:40:9.790	37.196145273	-3.620363410	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
405.610	16:40:10.040	37.196145167	-3.620363542	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
405.860	16:40:10.290	37.196145167	-3.620363542	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
406.110	16:40:10.540	37.196145343	-3.620363542	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
406.360	16:40:10.790	37.196145554	-3.620363410	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
406.610	16:40:11.040	37.196145554	-3.620363411	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
406.860	16:40:11.290	37.196145624	-3.620363323	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
407.110	16:40:11.540	37.196145624	-3.620363323	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
407.360	16:40:11.790	37.196145625	-3.620363192	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
407.610	16:40:12.040	37.196145625	-3.620363104	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
407.860	16:40:12.290	37.196145555	-3.620362973	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
408.110	16:40:12.540	37.196145449	-3.620362973	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
408.360	16:40:12.790	37.196145625	-3.620362885	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
408.610	16:40:13.040	37.196145625	-3.620362886	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
408.860	16:40:13.290	37.196145625	-3.620362886	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
409.110	16:40:13.540	37.196145450	-3.620362886	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
409.360	16:40:13.790	37.196145450	-3.620362755	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
409.610	16:40:14.040	37.196145450	-3.620362755	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
409.860	16:40:14.290	37.196145345	-3.620362755	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
410.110	16:40:14.540	37.196145450	-3.620362887	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
410.360	16:40:14.790	37.196145556	-3.620362887	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
410.610	16:40:15.040	37.196145450	-3.620362887	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
410.860	16:40:15.290	37.196145275	-3.620362756	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
411.110	16:40:15.540	37.196145275	-3.620362888	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
411.360	16:40:15.790	37.196145275	-3.620362888	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
411.610	16:40:16.040	37.196145346	-3.620362976	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
411.860	16:40:16.290	37.196145170	-3.620363108	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
412.110	16:40:16.540	37.196144995	-3.620363766	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
412.360	16:40:16.790	37.196144468	-3.620363415	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
412.610	16:40:17.040	37.196143099	-3.620360607	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
412.860	16:40:17.290	37.196141766	-3.620356790	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
413.110	16:40:17.540	37.196140783	-3.620353323	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
413.360	16:40:17.790	37.196139519	-3.620350515	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
413.610	16:40:18.040	37.196137448	-3.620348365	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
413.860	16:40:18.290	37.196135658	-3.620345820	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
414.110	16:40:18.540	37.196133131	-3.620342749	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
414.360	16:40:18.790	37.196130077	-3.620338931	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
414.610	16:40:19.040	37.196127374	-3.620335465	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
414.860	16:40:19.290	37.196125128	-3.620332789	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
415.110	16:40:19.540	37.196123092	-3.620329278	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
415.360	16:40:19.790	37.196121021	-3.620325900	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
415.610	16:40:20.040	37.196118669	-3.620322872	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
415.860	16:40:20.290	37.196116598	-3.620320064	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
416.110	16:40:20.540	37.196114527	-3.620316949	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
416.360	16:40:20.790	37.196112211	-3.620313571	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
416.610	16:40:21.040	37.196109508	-3.620310324	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
416.860	16:40:21.290	37.196106349	-3.620307516	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
417.110	16:40:21.540	37.196103681	-3.620305366	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
417.360	16:40:21.790	37.196100698	-3.620302690	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
417.610	16:40:22.040	37.196097363	-3.620299969	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
417.860	16:40:22.290	37.196094309	-3.620297600	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
418.110	16:40:22.540	37.196090835	-3.620295275	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
418.360	16:40:22.790	37.196087851	-3.620293476	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
418.610	16:40:23.040	37.196085886	-3.620291678	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
418.860	16:40:23.290	37.196085605	-3.620290537	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
419.110	16:40:23.540	37.196085956	-3.620289967	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
419.360	16:40:23.790	37.196086062	-3.620290669	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
419.610	16:40:24.040	37.196086062	-3.620291109	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
419.860	16:40:24.290	37.196086062	-3.620291460	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
420.110	16:40:24.540	37.196086133	-3.620291767	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
420.360	16:40:24.790	37.196086344	-3.620291987	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
420.610	16:40:25.040	37.196086344	-3.620291988	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
420.860	16:40:25.290	37.196086133	-3.620291900	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
421.110	16:40:25.540	37.196086063	-3.620291769	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
421.360	16:40:25.790	37.196085713	-3.620291462	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
421.610	16:40:26.040	37.196085608	-3.620291462	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
421.860	16:40:26.290	37.196085327	-3.620291331	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
422.110	16:40:26.540	37.196085433	-3.620291551	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
422.360	16:40:26.790	37.196085433	-3.620291771	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
422.610	16:40:27.040	37.196085538	-3.620291771	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
422.860	16:40:27.290	37.196085433	-3.620291332	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
423.110	16:40:27.540	37.196085609	-3.620291201	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
423.360	16:40:27.790	37.196085539	-3.620291114	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
423.610	16:40:28.040	37.196085434	-3.620290763	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
423.860	16:40:28.290	37.196085329	-3.620290412	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
424.110	16:40:28.540	37.196085540	-3.620290193	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
424.360	16:40:28.790	37.196085329	-3.620289536	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
424.610	16:40:29.040	37.196085329	-3.620289536	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
424.860	16:40:29.290	37.196085435	-3.620289317	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
425.110	16:40:29.540	37.196085330	-3.620289098	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
425.360	16:40:29.790	37.196085330	-3.620288747	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
425.610	16:40:30.040	37.196085155	-3.620288528	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
425.860	16:40:30.290	37.196085155	-3.620288529	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
426.110	16:40:30.540	37.196085156	-3.620288310	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
426.360	16:40:30.790	37.196085086	-3.620287871	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
426.610	16:40:31.040	37.196085086	-3.620287389	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
426.860	16:40:31.290	37.196085086	-3.620287389	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
427.110	16:40:31.540	37.196084981	-3.620286731	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
427.360	16:40:31.790	37.196084806	-3.620286381	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
427.610	16:40:32.040	37.196084630	-3.620286074	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
427.860	16:40:32.290	37.196084455	-3.620285504	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
428.110	16:40:32.540	37.196084280	-3.620284934	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
428.360	16:40:32.790	37.196084105	-3.620284583	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
428.610	16:40:33.040	37.196083824	-3.620284277	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
428.860	16:40:33.290	37.196083824	-3.620284277	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
429.110	16:40:33.540	37.196083544	-3.620283795	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
429.360	16:40:33.790	37.196083474	-3.620283707	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
429.610	16:40:34.040	37.196083474	-3.620283707	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
429.860	16:40:34.290	37.196083299	-3.620283357	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
430.110	16:40:34.540	37.196083194	-3.620283138	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
430.360	16:40:34.790	37.196083194	-3.620283051	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
430.610	16:40:35.040	37.196082913	-3.620282788	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
430.860	16:40:35.290	37.196082914	-3.620282788	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
431.110	16:40:35.540	37.196082738	-3.620282788	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
431.360	16:40:35.790	37.196082563	-3.620282569	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
431.610	16:40:36.040	37.196082458	-3.620282570	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
431.860	16:40:36.290	37.196082458	-3.620282570	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
432.110	16:40:36.540	37.196082283	-3.620282483	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
432.360	16:40:36.790	37.196082283	-3.620282483	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
432.610	16:40:37.040	37.196082213	-3.620282484	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
432.860	16:40:37.290	37.196082214	-3.620282484	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
433.110	16:40:37.540	37.196082214	-3.620282484	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
433.360	16:40:37.790	37.196082214	-3.620282572	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
433.610	16:40:38.040	37.196082039	-3.620282485	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
433.860	16:40:38.290	37.196082039	-3.620282485	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
434.110	16:40:38.540	37.196081759	-3.620282135	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
434.360	16:40:38.790	37.196081759	-3.620282135	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
434.610	16:40:39.040	37.196081759	-3.620282004	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
434.860	16:40:39.290	37.196081759	-3.620282004	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
435.110	16:40:39.540	37.196081654	-3.620281785	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
435.360	16:40:39.790	37.196081584	-3.620281698	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
435.610	16:40:40.040	37.196081585	-3.620281786	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
435.860	16:40:40.290	37.196081585	-3.620281786	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
436.110	16:40:40.540	37.196081585	-3.620281786	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
436.360	16:40:40.790	37.196081761	-3.620281787	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
436.610	16:40:41.040	37.196081656	-3.620281919	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
436.860	16:40:41.290	37.196081656	-3.620281920	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
437.110	16:40:41.540	37.196081762	-3.620281920	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
437.360	16:40:41.790	37.196081762	-3.620282008	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
437.610	16:40:42.040	37.196081762	-3.620282140	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
437.860	16:40:42.290	37.196081762	-3.620282140	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
438.110	16:40:42.540	37.196081868	-3.620282009	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
438.360	16:40:42.790	37.196081868	-3.620282141	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
438.610	16:40:43.040	37.196081868	-3.620282142	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
438.860	16:40:43.290	37.196081869	-3.620282142	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
439.110	16:40:43.540	37.196081763	-3.620282493	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
439.360	16:40:43.790	37.196081658	-3.620282581	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
439.610	16:40:44.040	37.196081659	-3.620282582	36.753281,0.090906	5.058594,-4.101562	-17.675781,0.109375	0.
